"offer.date","IPO.name","Ticker","CUSIP","ADR.(2=ADR)","VC","Dual","Post-issue.shares","Internet","CRSP.Perm","Founding","Rollup","X13","X14"
"19930805","Arethusa Offshore","ARTHF","G0460Q108","1","0","0",".","0","79470",1954,"0",NA,NA
"19930805","Conductus","CDTS","206784100","1","1","0",".","0","79478",1987,"0",NA,NA
"19930805","Dual Drilling","DUAL","263564106","1","0","0",".","0","79481",1951,"0",NA,NA
"19930805","EP Technologies","EPTK","268913100","1","1","0",".","0","79484",1987,"0",NA,NA
"19930805","Jack Eckerd","ECK","278763107","1","0","0",".","0","79541",1952,"0",NA,NA
"19930805","Motor Coach Industries Intl","MCO","619848104","1","0","0",".","0","79543",1932,"0",NA,NA
"19930805","National Record Mart","NRMI","637355108","1","0","0",".","0","79511",1938,"0",NA,NA
"19930805","Preferred Entertainment","PREF","74036T109","1","0","0",".","0","79520",1993,"0",NA,NA
"19930805","Price REIT Inc","PRET","74147T105","1","0","1","7528000","0","79534",1991,".",NA,NA
"19930805","ProxyMed Pharmacy","PILL","744290107","1","0","0",".","0","79518",1987,"0",NA,NA
"19930805","QuickResponse Services","QRSI","74837W103","1","0","0",".","0","79523",1984,"0",NA,NA
"19930806","Monarch Casino & Resort","MCRI","609027107","1","0","0",".","0","79507",1993,"0",NA,NA
"19930806","RFS Hotel Investors Inc","RFS","74955J108","1","0","0",".","0","79524",-99,".",NA,NA
"19930806","TVG Technologies","TVGTF","M90278108","1","0","0",".","0","79531",-99,"0",NA,NA
"19930809","DavCo Restaurants Inc","DVCO","238330104","1","0","0",".","0","79482",1987,"0",NA,NA
"19930810","Aetrium","ATRM","00817R103","1","1","0",".","0","79472",1982,"0",NA,NA
"19930810","CenCall Communications","CCAL","68243510","1","1","0",".","0","79476",1990,"0",NA,NA
"19930810","Crown American Realty Trust","CWN","228186102","1","0","1","26140000","0","79546",-99,".",NA,NA
"19930810","Full House Resorts","FHRI","359678109","1","0","0",".","0","79490",1992,"0",NA,NA
"19930810","Great Pines Water","GPWC","391153103","1","0","0",".","0","79494",1986,"0",NA,NA
"19930810","Innodata Inc","INOD","457642106","1","0","0",".","0","79499",1988,"0",NA,NA
"19930810","Southern Pacific Rail Corp","RSP","843584103","1","0","0",".","0","79550",1988,"0",NA,NA
"19930810","Triangle Pacific","TRIP","895912103","1","0","0",".","0","79530",1943,"0",NA,NA
"19930811","Casino & Credit Services","CACS","147574103","1","1","0",".","0","79475",1956,"0",NA,NA
"19930811","Equity Residential","EQR","29476L107","1","0","1","12380589","0","79547",1993,".",NA,NA
"19930811","Image Industries","IMAG","45244B106","1","0","0",".","0","79498",1976,"0",NA,NA
"19930811","National Golf Properties Inc","TEE","63623G109","1","0","0",".","0","79548",-99,".",NA,NA
"19930812","Borg-Warner Automotive","BWA","099724106","1","0","0",".","0","79545",1880,"0",NA,NA
"19930812","Employee Solutions","ESOL","292166105","1","0","0",".","0","79486",1991,"0",NA,NA
"19930812","EZ Communications","EZCIA","269288106","1","1","1","8681000","0","79488",1967,"0",NA,NA
"19930812","Home State Holdings","HOMS","437368103","1","0","0",".","0","79496",1987,"0",NA,NA
"19930812","Rent-Way","RWAY","76009U104","1","0","0",".","0","79525",1981,"0",NA,NA
"19930812","Wellcare Management Group","WELL","949470108","1","0","1","5900136","0","79533",1983,"0",NA,NA
"19930813","Elek-Tek","ELEK","286172101","1","1","0",".","0","79483",1979,"0",NA,NA
"19930813","International Metals Acq",NA,"459950200","1","0","0",".","0",".",-99,"0",NA,NA
"19930813","Manugistics Group","MANU","565011103","1","1","0",".","0","79505",1969,"0",NA,NA
"19930813","Wolverine Tube","WLV","978093102","1","0","0",".","0","79634",1916,"0",NA,NA
"19930816","Town & Country Trust","TCT","892081100","1","0","1","0","0","79559",-99,".",NA,NA
"19930817","Kurzweil Applied Intelligence","KURZ","501321103","1","0","0",".","0","79501",1982,"0",NA,NA
"19930817","Old Lyme Holding","OLHC","679882100","1","0","0",".","0","79515",1993,"0",NA,NA
"19930818","CFI ProServices","PROI","12525N100","1","1","0",".","0","79521",1978,"0",NA,NA
"19930818","Landry's Seafood Restaurants","LDRY","51508L103","1","0","0",".","0","79502",1980,"0",NA,NA
"19930818","Multicare","MLTI","62543V105","1","0","0",".","0","79508",1980,"0",NA,NA
"19930818","ROC Communities Inc","RCI","749650107","1","0","0",".","0","79556",-99,".",NA,NA
"19930818","SPSS","SPSS","78462K102","1","1","0",".","0","79528",1975,"0",NA,NA
"19930819","FutureMedia","FMDAY","360912109","2","0","0",".","1","79536",-99,"0",NA,NA
"19930819","Level One Communications Inc","LEVL","527295109","1","1","0",".","0","79503",1985,"0",NA,NA
"19930819","Salomon Bros 2008 Govt Term Tr","SBG","79548R103","6","0","0",".","0","79560",-99,"0",NA,NA
"19930819","Saul Centers Inc","BFS","804395101","1","0","0",".","0","79558",1993,".",NA,NA
"19930819","Thomas Group","TGIS","884402108","1","1","0",".","0","79529",1978,"0",NA,NA
"19930820","PaineWebber Premier Interm Tax","PIT","69574G105","5","0","0",".","0","79554",-99,"0",NA,NA
"19930823","Scientific Games Holdings","SGIH","808747109","1","2","0",".","0","79526",1973,"0",NA,NA
"19930824","A+ Communications","ACOM","001934108","1","0","0",".","0","79466",1985,"0",NA,NA
"19930824","Grow Biz International","GBIZ","399817105","1","0","0",".","0","79491",1988,"0",NA,NA
"19930824","Performance Food Group","PFGC","713755106","1","0","0",".","0","79517",1885,"1",NA,NA
"19930825","Great Wall Electronic Int'l","GWALY","391362100","2","0","0",".","0","79538",-99,"0",NA,NA
"19930826","OXiGENE","OXGN","691828206","1","0","0",".","0","79516",1988,"0",NA,NA
"19930826","PIMCO COMMERCIAL MS TR INC","PCM","69338810","6","0","0",".","0","79561",-99,"0",NA,NA
"19930826","River Oaks Furniture","OAKS","768282105","1","0","0",".","0","79513",1987,"0",NA,NA
"19930826","Simmons Outdoor","SIMM","828735100","1","0","0",".","0","79527",1983,"0",NA,NA
"19930831","Mid-Atlantic Realty Trust","MRR","595232109","1","0","1","6291883","0","85711",1993,".",NA,NA
"19930831","Trinity Six Inc.","TSIX",NA,"1","0","0",".","0",".",-99,"0",NA,NA
"19930901","Frost Hanna Acquistion Group",NA,"359248101","1","0","0",".","0",".",-99,"0",NA,NA
"19930901","Telegraph Communications","TELGF","M8763110","2","0","0",".","0","79626",-99,"0",NA,NA
"19930903","Inbrand","INBR","45323T101","1","1","0",".","0","79597",1971,"0",NA,NA
"19930909","Cornerstone Imaging","CRNR","21922W100","1","1","0",".","0","79577",1986,"0",NA,NA
"19930909","Templeton China World Fund Inc","TCH","88018X102","4","0","0",".","0","79642",-99,"0",NA,NA
"19930910","Advanced Deposition","ADTC","007521107","1","1","0",".","0","79563",1983,"0",NA,NA
"19930913","Coca-Cola FEMSA","KOF","191241108","2","0","0",".","0","79644",-99,"0",NA,NA
"19930914","American Select Portfolio Inc","SLA","029570108","6","0","0",".","0","79643",-99,"0",NA,NA
"19930914","VAN KAMPEN MER FL MUNI OPPTY T","VOF","92094510","5","0","0",".","0","79650",-99,"0",NA,NA
"19930915","Interscience Computer Corp","INTR","46069K106","1","0","0",".","0","79887",1983,"0",NA,NA
"19930915","PairGain Technologies","PAIR","695934109","1","1","0",".","0","79616",1988,"0",NA,NA
"19930916","Antec","ANTC","03664P105","1","0","0",".","0","79564",1969,"0",NA,NA
"19930916","Philadelphia Consolidated","PHLY","717528103","1","0","0",".","0","79617",1981,"0",NA,NA
"19930916","Redman Industries Inc","RDMN","75764210","1","0","0",".","0","79619",1937,"0",NA,NA
"19930917","Cohen & Steers Total Return","RFI","19247R103","7","0","0",".","0","79646",-99,"0",NA,NA
"19930917","Nuveen CA Prem Inc Muni Fd 2","NCV","6706E2106","5","0","0",".","0","79651",-99,"0",NA,NA
"19930917","Nuveen Prem Income Mun Fund 6","NPB","6706K5102","5","0","0",".","0","79647",-99,"0",NA,NA
"19930917","Senior High Inc Portfolio II","ARKS","81721F104","6","0","0",".","0","79771",-99,"0",NA,NA
"19930920","First Midwest Financial","CASH","320878101","1","0","0",".","0","79571",1993,"0",NA,NA
"19930921","Cobra Golf","CBRA","190907105","1","0","0",".","0","79572",1978,"0",NA,NA
"19930921","Green Mountain Coffee","GMCR","393122106","1","0","0",".","0","79588",1981,"0",NA,NA
"19930921","Kenetech","KWND","488878109","1","1","0",".","0","79603",1979,"0",NA,NA
"19930921","NetManage","NETM","641144100","1","1","0",".","0","79612",1990,"0",NA,NA
"19930921","Panamerican Beverages","PB","69829W103","1","0","0",".","0","79662",1945,"0",NA,NA
"19930922","Asyst Technologies","ASYT","04648X107","1","1","0",".","0","79568",1984,"0",NA,NA
"19930922","Colonial Properties Trust Inc","CLP","195872106","1","0","1","8888791","0","79654",1970,".",NA,NA
"19930922","Grupo Tribasa","GTR","40049F105","2","0","0",".","0","79655",-99,"0",NA,NA
"19930922","InterCapital CA Qlty Mun Sec","IQC","45843Q108","5","0","1","11507113","0","79656",-99,"0",NA,NA
"19930922","Intercapital NY Quality Muni","IQN","45843R106","5","0","1","5007113","0","79657",-99,"0",NA,NA
"19930922","InterCapital Quality Mun Secs","IQM","45843U109","5","0","1","21007113","0","79658",-99,"0",NA,NA
"19930922","International Pizza","IPCC","460172109","1","0","0",".","0","79599",1993,"0",NA,NA
"19930922","NATIONS GOVT INC TM TR 2003 IN","NGI","63858310","6","0","0",".","0","79659",-99,"0",NA,NA
"19930922","Neurex","NXCO","641238100","1","1","0",".","0","80108",1983,"0",NA,NA
"19930922","Sphere Drake Holdings","SD","G8345M101","1","0","0",".","0","79664",1984,"0",NA,NA
"19930923","A Pea in the Pod","APOD","001936103","1","1","0",".","0","79566",1984,"0",NA,NA
"19930923","APS Holding","APSI","001937101","1","0","1","13329000","0","79567",1957,"0",NA,NA
"19930923","Hammers Plastic Recycling","HAMR","408310100","1","0","0",".","0","79590",1989,"0",NA,NA
"19930923","HomeTown Buffet","HTBB","437862105","1","2","0",".","0","79594",1990,"0",NA,NA
"19930923","Infinite Machines","IMCI","456910108","1","0","0",".","0","79595",1986,"0",NA,NA
"19930923","Monaco Coach Corp","MCCO","60886R103","1","0","0",".","0","79607",1968,"0",NA,NA
"19930923","Northern Border Partners LP","NBP","664785102","1","0","0",".","0","79660",1993,"0",NA,NA
"19930923","OroAmerica","OROA","687027102","1","0","0",".","0","79615",1977,"0",NA,NA
"19930923","Royal Grip","GRIP","780289104","1","0","0",".","0","79589",1988,"0",NA,NA
"19930923","Summa Four Inc","SUMA","865628101","1","1","0",".","0","79624",1976,"0",NA,NA
"19930923","Templeton Emerging Mkts Inc Fd","TEI","880192109","6","0","0",".","0","79665",-99,"0",NA,NA
"19930924","Skylands Park Management","SKYP","830913109","1","0","0",".","0","79622",1991,"0",NA,NA
"19930927","Barnes & Noble","BKS","067774109","1","2","0",".","0","79667",1986,"0",NA,NA
"19930927","Duke Realty Investments Inc","DRE","264411505","1","0","0",".","0","75341",1972,".",NA,NA
"19930928","Broadcasting Partners","BPIX","111319109","1","1","1","7252000","0","79569",1988,"0",NA,NA
"19930928","Loewenstein Furniture Group","LOEW","540422102","1","0","0",".","0","79605",1966,"0",NA,NA
"19930929","Allied Holdings","HAUL","019223106","1","0","0",".","0","79591",1984,"0",NA,NA
"19930929","Belden","BWC","077459105","1","0","0",".","0","79668",1902,"0",NA,NA
"19930929","Capital Guaranty","CGY","14018K106","1","0","0",".","0","79669",1992,"0",NA,NA
"19930929","Corrpro Companies","CO","220317101","1","0","0",".","0","79670",1984,"0",NA,NA
"19930929","Kentucky Electric Steel","KESI","49127B100","1","0","0",".","0","79601",1986,"0",NA,NA
"19930929","Lady Luck Gaming Corp","LUCK","505820100","1","0","0",".","0","79606",1993,"0",NA,NA
"19930929","MicroProbe","MPRO","59513Q108","1","0","0",".","0","79610",1985,"0",NA,NA
"19930929","National R.V. Holdings","NRVH","637277104","1","0","0",".","0","79613",1988,"0",NA,NA
"19930929","Ultratech Stepper","UTEK","904034105","1","1","0",".","0","79628",1992,"0",NA,NA
"19930930","Global High Income Dollar Fund","GHI","37933G108","6","0","0",".","0","79671",-99,"0",NA,NA
"19930930","Maxim Group","MAXM","57772J104","1","1","0",".","0","79713",1991,"0",NA,NA
"19930930","SFX Broadcasting","SFXBA","784174104","1","0","1","5750000","0","79621",1993,"0",NA,NA
"19930930","Tri-County Bancorp","TRIC","895452100","1","0","0",".","0","79627",1980,"0",NA,NA
"19931004","Atchison Casting","ACCX","046613105","1","0","1","5993282","0","79674",1991,"0",NA,NA
"19931004","Gartner Group","GART","36665110","1","0","1","10001000","0","79698",1979,"0",NA,NA
"19931005","National Picture and Frame","NPAF","637152109","1","0","0",".","0","79722",1962,"0",NA,NA
"19931005","Strongsville Savings Bank","SSBK","863401105","1","0","0",".","0","79738",1959,"0",NA,NA
"19931005","Tucker Properties Corp","TUC","898658109","1","0","0",".","0","79752",-99,".",NA,NA
"19931005","US Drug Testing",NA,"911795102","1","0","0",".","0",".",-99,"0",NA,NA
"19931006","Commercial Bankshares","CLBK","201607108","1","0","0",".","0","79682",1988,"0",NA,NA
"19931006","Global Small Cap Fund Inc","GSG","37935V103","4","0","0",".","0","79754",-99,"0",NA,NA
"19931006","International CableTel","ICTL","459216107","1","0","0",".","0","76799",1990,"0",NA,NA
"19931006","IVI Publishing","IVIP","450707104","1","1","0",".","0","79706",1991,"0",NA,NA
"19931006","Quad City Holdings","QCHI","74730P106","1","0","0",".","0","79731",1993,"0",NA,NA
"19931006","Urban Shopping Centers Inc","URB","917060105","1","0","0",".","0","79753",1993,".",NA,NA
"19931007","Detroit Diesel","DDC","250837101","1","0","0",".","0","79751",1987,"0",NA,NA
"19931007","European Gateway Acquisition",NA,"298771106","1","0","0",".","0",".",-99,"0",NA,NA
"19931008","Micro Component Technology","MCTI","59479Q100","1","1","0",".","0","79716",1972,"0",NA,NA
"19931012","Aladdin Knowledge Systems","ALDNF","M0392N101","1","0","0",".","0","79676",1985,"0",NA,NA
"19931012","Koala","KARE","499866101","1","0","0",".","0","79710",1993,"0",NA,NA
"19931012","N-Viro International","NVIC","62944W108","1","0","0",".","0","79723",1979,"0",NA,NA
"19931012","OM Group Inc","OMGI","670872100","1","0","0",".","0","79724",1991,"0",NA,NA
"19931013","Frisco Bay Industries Ltd","FBAYF","358751105","1","0","1","2221000","0","79691",1972,"0",NA,NA
"19931013","Insignia Financial","IFGI","457956209","1","1","1","9836000","0","79701",1991,"0",NA,NA
"19931013","New Age Media Fund Inc","NAF","641567102","3","0","0",".","0","79762",-99,"0",NA,NA
"19931013","Uncle B's Bakery","UNCB","904297108","1","1","0",".","0","79743",1985,"0",NA,NA
"19931013","VAN KAMPEN MER ADV MUN INC TR","VKI","92112K10","5","0","0",".","0","79756",-99,"0",NA,NA
"19931014","Aqua Care Systems","AQCR","038373205","1","0","0",".","0","79677",1990,"0",NA,NA
"19931014","Deckers Outdoor","DECK","243537107","1","0","0",".","0","79686",1973,"0",NA,NA
"19931014","Friedman's","FRDMA","358438109","1","0","1","8907000","0","79695",1920,"0",NA,NA
"19931014","LodgeNet Entertainment","LNET","540211109","1","0","0",".","0","79712",1980,"0",NA,NA
"19931014","McArthur/Glen Realty Corp","MCG","579188103","1","0","0",".","0","79761",-99,".",NA,NA
"19931014","Oasis Residential Inc","OAS","674216106","1","0","0",".","0","79763",1993,".",NA,NA
"19931015","Aprogenex","APG","038333100","1","1","0",".","0","79757",1988,"0",NA,NA
"19931015","Boyd Gaming","BYD","103304101","1","0","0",".","0","79758",1988,"0",NA,NA
"19931015","Master Glazier's Karate Intl","KICK","576345102","1","0","0",".","0","79711",1993,"0",NA,NA
"19931015","Ultimate Electronics","ULTE","903849107","1","0","0",".","0","79742",1968,"0",NA,NA
"19931015","Warehouse Auto Centers",NA,"934257205","1","0","0",".","0",".",-99,"0",NA,NA
"19931015","Wickes Lumber","WIKS","967446105","1","0","1","6100000","0","79745",1952,"0",NA,NA
"19931018","Club Car","CLBC","18947B103","1","0","0",".","0","79681",1978,"0",NA,NA
"19931018","InSite Vision","INSV","457660108","1","1","0",".","0","79703",1986,"0",NA,NA
"19931018","Pollo Tropical","POYO","731513107","1","0","0",".","0","79729",1988,"0",NA,NA
"19931019","Aquila Gas Pipeline","AQP","03839B106","1","0","0",".","0","79766",1990,"0",NA,NA
"19931019","Crossmann Communities","CROS","22764E109","1","0","0",".","0","79684",1938,"0",NA,NA
"19931019","Iwerks Entertainment","IWRK","465916104","1","1","0",".","0","79707",1986,"0",NA,NA
"19931020","Classics Intl Entertainment","CIEI","182737106","1","0","0",".","0","79680",-99,"0",NA,NA
"19931020","Davel Communications Group","DAVL","238338107","1","1","0",".","0","79685",1973,"0",NA,NA
"19931020","EnSys Environmental Products","ENSY","293598108","1","1","0",".","0","79689",1987,"0",NA,NA
"19931020","Harvey Universal","HARV","417816105","1","0","0",".","0","79699",1982,"0",NA,NA
"19931020","Tri-Lite Corp","NRG","89557G104","1","0","0",".","0","79772",1988,"0",NA,NA
"19931021","Global Partners Income Fund","GDF","37935R102","6","0","0",".","0","79769",-99,"0",NA,NA
"19931022","ACM Managed Dollar Income Fund","ADF","000949107","6","0","0",".","0","79765",-99,"0",NA,NA
"19931022","MuniBond Income Fund Inc","MBD","62618R104","5","0","0",".","0","79913",-99,"0",NA,NA
"19931022","MuniYield Arizona Fund II Inc","MZA","62629H103","5","0","0",".","0","79914",-99,"0",NA,NA
"19931022","Sierra Home Service Companies","SHSC","826323107","1","0","0",".","0","79736",1992,"0",NA,NA
"19931022","Sunbelt","SBLT","867079105","1","1","0",".","0","79735",1992,"0",NA,NA
"19931022","Triad Guaranty","TGIC","895925105","1","0","0",".","0","79740",1987,"0",NA,NA
"19931022","Voyageur Minnesota Municipal","VYM","92907E100","5","0","0",".","0","79774",-99,"0",NA,NA
"19931026","Chelsea CGA Realty Inc","CCG","163262108","1","1","0",".","0","79778",-99,".",NA,NA
"19931026","Duracraft","DUCR","266332105","1","0","0",".","0","79687",1989,"0",NA,NA
"19931026","Illinois Superconductor","ISCO","452284102","1","1","0",".","0","79704",1990,"0",NA,NA
"19931026","JPE","JPEI","466230109","1","0","0",".","0","79708",1972,"1",NA,NA
"19931026","Micros to Mainframes","MTMC","594944209","1","0","0",".","0","79721",1986,"0",NA,NA
"19931026","Minnesota Brewing","MBRW","604005108","1","0","0",".","0","79715",1991,"0",NA,NA
"19931026","MRI Management Associates","MRIM","55346J105","1","0","0",".","0","79719",1991,"0",NA,NA
"19931026","Opinion Research Corporation","ORCI","683755102","1","0","0",".","0","79725",1938,"0",NA,NA
"19931026","Paul Revere","PRL","703559104","1","0","0",".","0","79781",1943,"0",NA,NA
"19931026","Seda Specialty Packaging","SSPC","81517R106","1","0","0",".","0","79739",1984,"0",NA,NA
"19931027","Acres Gaming","AGAM","004936100","1","0","0",".","0","79675",1985,"0",NA,NA
"19931027","CBL & Associates Ppty Inc","CBL","124830100","1","0","0",".","0","79777",1961,".",NA,NA
"19931027","Masland Holding","MSLD","574806105","1","0","0",".","0","79720",1991,"0",NA,NA
"19931028","Cobra Industries","COI","19104E104","1","0","0",".","0","79779",1975,"0",NA,NA
